Id,Ano,Numero_Accidente,Provincia,Mes,Dia,Hora,Dia_Semana,Tipo_Dia,Vehiculos_Implicados,Carretera,Pk,Km,Hm,Sentido,Zona,Tipo_Via,Anchura_Calzada,Anchura_Carril,Marcas_Viales,Arcen,Arcen_Pavimentado,Mediana,Barrera_Seguridad,Paneles_Direccionales,Hitos_Arista,Captafaros,Interseccion_Tipo,Interseccion_Acondicionamiento,Prioridad_Regulada_por,Superficie,Luminosidad,Factores_Atmosfericos,Visibilidad_Restringida_por,Otras_Circunstancias,Senalizacion_Peligro,Aceras,Arboles,Arboles_Metros_Calzada,Visibilidad_Senalizacion_Vertical,Colision_Vehiculos_Marcha,Colision_Vehiculo_Obstaculo_1,Colision_Vehiculo_Obstaculo_2,Atropello_1,Atropello_2,Vuelco_1,Vuelco_2,Salida_Sin_Colision,Salida_Con_Colision,Lado_Salida,Otro,Circulacion,Circulacion_Medidas_Especiales,Distraccion,Inexperiencia_Conductor,Alcohol_Drogas,Cansancio_Sueno,Enfermedad,Velocidad_Inadecuada,Infraccion_Norma_Circulacion,Estado_Condicion_Via,Estado_Condicion_Senalizacion,Tramo_Obras,Mal_Estado_Vehiculo,Averia_Mecanica,Meteorologia_Adversa,Irrupcion_Animal,Circular_Sentido_Contrario,Otro_Factor,Sin_Opinion_Definida,Pendiente,Curvatura,Peralte,GPS_x,GPS_y,GPS_z,Tipo_Est,IMD,N_Muertos,N_Graves,N_Leves,Hora_Real,Fuera_o_Interseccion
12572,4,2008120001115,2,6,3,3,2,1,2,CV-16,8,8,0,0,1,5,3,2,3,4,2,1,1,1,1,2,1,1,8,1,1,1,9,14,2,1,1,NaN,1,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,743161.612,4435729.893,135.62,Sec,0,0,0,0,9,6
12574,4,2008120001119,2,6,7,4,6,2,2,CV-10,13,13,0,0,1,5,3,2,3,4,2,2,2,1,1,2,7,7,8,1,1,1,9,14,2,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,71,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,741989.796,4426860.005,74.714,Sec,39142,0,0,0,11,2
12576,4,2008120001125,2,6,14,6,6,2,1,CV-141,0,0,0,1,1,5,3,1,3,3,2,1,2,2,2,2,5,2,7,1,3,1,2,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,788413.217,4473920.958,-12.052,Cob,6704,0,0,1,22,6
12577,4,2008120001126,2,6,14,1,6,2,1,CV-20,6.7,6,7,1,1,5,3,2,3,3,2,2,1,1,1,1,7,7,7,1,3,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,706904.909,4441305.96,603.694,Pri,18731,0,0,0,23,1
12578,4,2008120001148,2,6,10,6,2,3,1,CV-18,6.4,6,4,0,1,5,3,2,3,4,2,1,1,1,1,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,63,60,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,750479.141,4422638.426,2.862,Cob,16390,0,0,0,20,2
12579,4,2008120001149,2,6,10,1,2,1,1,CV-10,9.1,9,1,1,1,5,3,2,3,4,2,2,2,1,1,2,7,7,8,1,5,1,9,14,2,1,1,NaN,1,NaN,NaN,,21,24,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,770151.067,4484174.691,296.472,Sec,39142,0,0,0,23,2
12580,4,2008120001153,2,6,16,4,1,4,1,CV-15,49.7,49,7,1,1,5,2,3,3,1,2,1,2,1,1,1,7,7,8,1,1,1,2,4,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,56,NaN,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,750765.357,4463456.249,433.484,Cob,1648,0,0,1,13,5
12582,4,2008120001161,2,6,20,3,5,1,2,CV-195,8.8,8,8,0,1,5,3,2,3,1,2,1,2,2,2,2,7,7,8,1,1,1,9,14,2,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,706748.13,4427974.498,786.558,Pri,841,0,0,0,10,3
12584,4,2008120001166,2,6,19,6,4,1,2,CV-18,2.4,2,4,0,1,5,3,2,3,4,2,1,1,1,1,1,5,1,4,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,751713.501,4426178.547,14.459,Pri,26935,0,1,0,19,6
12585,4,2008120001173,2,6,22,1,7,3,1,CV-14,0,0,0,1,1,5,3,2,3,3,2,1,1,1,1,1,7,7,8,1,5,1,9,14,2,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,740906.345,4519203.558,526.645,Cob,1062,0,1,0,4,3
12586,4,2008120001175,2,6,22,3,7,3,1,CV-10,9.9,9,9,0,1,2,3,2,3,5,2,2,2,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,30,30,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,740342.895,4424365.822,74.607,Sec,39142,0,0,0,10,1
12587,4,2008120001176,2,6,22,4,7,3,1,CV-20,42.2,42,2,1,1,5,2,3,3,3,2,1,1,2,2,2,1,1,7,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,728301.14,4433872.959,264.558,Cob,609,0,0,1,11,7
12588,4,2008120001179,2,6,23,1,1,4,1,CV-141,2,2,0,0,1,5,2,3,3,3,2,1,1,1,2,2,7,7,8,1,4,1,9,14,3,1,1,NaN,1,NaN,NaN,,21,24,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,786897.543,4476524.749,24.359,Cob,6704,0,0,0,0,1
12590,4,2008120001185,2,6,25,6,3,1,2,CV-141,3.3,3,3,1,1,5,2,2,3,1,2,1,1,1,1,2,7,7,8,1,1,1,9,14,1,1,1,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,786757.719,4476708.082,26.83,Cob,6704,0,0,1,19,1
12592,4,2008120001192,2,6,28,3,6,2,2,CV-10,34.3,34,3,0,1,5,3,2,3,4,2,2,2,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,755027.577,4442070.571,288.044,Cob,14165,0,1,0,7,2
12595,4,2008120001207,2,7,1,3,2,1,3,CV-10,4.9,4,9,0,1,5,3,2,3,4,2,2,2,2,2,2,4,1,8,1,1,1,9,14,1,1,3,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,739744.782,4419557.463,79.23,Cob,31157,0,0,3,8,6
12597,4,2008120001213,2,7,1,4,2,1,2,CV-20,1.8,1,8,0,1,5,3,2,3,3,2,2,2,1,1,1,5,1,4,1,1,1,9,14,1,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,743627.476,4425953.402,49.757,Sec,15185,0,0,0,13,6
12599,4,2008120001217,2,6,30,6,1,4,2,CV-21,1.5,1,5,0,1,5,3,2,3,4,2,1,2,2,2,2,7,7,8,1,1,1,9,14,1,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,738953.689,4437740.475,196.874,Sec,6863,0,0,2,17,1
12600,4,2008120001219,2,7,5,2,6,2,1,CV-190,0.1,0,1,0,1,5,3,2,3,4,2,1,2,1,1,1,7,7,8,1,2,1,9,14,3,1,1,NaN,2,NaN,30,30,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,739571.513,4438768.646,192.831,Cob,5592,0,0,0,6,1
12602,4,2008120001220,2,7,5,3,6,2,2,CV-222,9.1,9,1,1,1,5,2,3,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,740322.884,4423450.005,70.019,Cob,10400,0,1,3,10,1
12603,4,2008120001221,2,7,6,3,7,3,1,CV-195,15.8,15,8,0,1,5,3,2,3,1,2,1,2,2,1,2,7,7,8,1,1,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,708045.079,4432667.262,619.724,Pri,841,0,1,0,8,5
12607,4,2008120001222,2,7,6,5,7,3,1,CV-10,43.6,43,6,1,1,5,2,2,3,3,2,1,1,1,1,1,5,1,4,1,1,1,9,14,1,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,759336.913,4453576.564,256.148,NaN,0,0,0,0,15,6
12608,4,2008120001223,2,7,6,4,7,3,1,CV-129,5,5,0,0,1,5,2,3,3,1,2,1,1,2,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,762536.076,4471752.375,373.135,Cob,470,0,0,0,12,2
12609,4,2008120001225,2,7,6,4,7,3,1,CV-20,21.8,21,8,1,1,5,2,3,3,1,2,1,2,2,1,1,7,7,8,1,1,1,2,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,715655.058,4437993.425,370.294,Cob,609,0,0,0,12,4
12611,4,2008120001228,2,7,7,6,1,1,2,CV-16,4.8,4,8,1,1,5,3,2,3,3,2,1,1,1,1,1,5,1,4,1,4,1,9,14,1,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,743096.008,4436503.802,129.032,Sec,0,0,0,1,21,6
12613,4,2008120001257,2,7,4,6,5,1,2,CV-151,0,0,0,0,1,5,3,2,3,4,2,1,1,2,1,2,5,6,8,1,1,1,9,14,3,1,1,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,750409.039,4431869.906,49.267,Pri,26842,0,0,0,18,6
12615,4,2008120001258,2,7,9,3,3,1,2,CV-18,5.8,5,8,1,1,5,3,2,3,3,2,1,1,1,1,1,2,1,3,1,1,1,2,14,1,1,1,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,748282.52,4419998.476,1.112,Cob,16390,0,0,0,8,6
12617,4,2008120001262,2,7,8,6,2,1,2,CV-10,17.5,17,5,0,1,5,3,2,3,4,2,2,2,2,1,2,4,1,8,1,1,1,9,14,3,1,1,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,744813.261,4430025.438,57.838,Cob,22256,0,0,0,17,6
12618,4,2008120001269,2,7,11,3,5,1,1,CV-15,41.5,41,5,0,1,5,3,2,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,2,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,746752.291,4474721.142,663.43,Cob,2343,0,0,0,7,1
12619,4,2008120001274,2,7,13,6,7,3,1,CV-183,1.1,1,1,1,1,5,3,2,3,3,2,1,2,1,2,2,7,7,8,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,752819.652,4426560.65,1.732,Cob,6314,0,0,2,20,1
12621,4,2008120001278,2,7,10,6,4,1,2,CV-223,27.8,27,8,0,2,5,2,3,3,1,2,1,2,2,1,1,7,7,8,1,1,1,9,14,1,1,1,NaN,1,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,729952.533,4425682.051,214.771,Cob,3572,0,0,1,19,3
12622,4,2008120001284,2,7,11,6,5,1,1,CV-222,4.3,4,3,0,1,5,3,2,3,3,2,1,1,2,1,2,7,7,8,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,743659.551,4422177.817,37.175,Cob,7191,0,0,0,19,4
12623,4,2008120001287,2,7,12,6,6,2,1,CV-165,2.6,2,6,0,1,5,3,2,3,1,2,1,1,2,1,1,7,7,8,3,1,5,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,742506.875,4458160.191,363.469,Cob,1372,0,0,0,20,4
12624,4,2008120001288,2,7,13,3,7,3,1,CV-151,2.1,2,1,0,1,5,3,2,3,3,2,1,2,2,1,2,1,6,4,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,748490.266,4433478.29,101.63,NaN,0,0,0,0,9,6
12625,4,2008120001289,2,7,16,1,3,1,1,CV-190,3.1,3,1,1,1,5,3,2,3,3,2,1,2,2,1,1,7,7,8,1,5,1,9,14,2,1,1,NaN,1,NaN,NaN,,21,24,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,708513.398,4449192.476,910.714,Cob,5592,0,0,0,0,1
12627,4,2008120001291,2,7,17,2,4,1,2,CV-190,4.6,4,6,1,1,5,2,3,3,3,2,1,1,2,1,1,7,7,8,3,5,4,2,14,1,1,1,NaN,2,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,3,708817.181,4450328.166,972.155,Cob,5592,0,1,1,6,5
12628,4,2008120001295,2,7,16,6,3,1,1,CV-16,3.3,3,3,0,1,5,3,2,3,4,2,2,2,1,2,2,7,7,8,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,746353.548,4432776.167,97.465,Sec,0,0,0,1,18,1
12630,4,2008120001299,2,7,18,6,5,1,2,CV-141,2.5,2,5,1,1,5,1,3,3,1,2,1,1,1,1,1,2,1,5,1,1,1,9,14,3,1,1,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,787249.627,4476086.908,8.794,Cob,6704,0,0,2,19,7
12631,4,2008120001300,2,7,19,2,6,2,1,CV-190,8,8,0,1,1,5,2,2,3,1,2,1,2,2,1,1,7,7,8,1,4,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,61,60,NaN,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,709835.426,4451073.489,1049.831,Cob,3590,0,0,2,5,5
12632,4,2008120001305,2,7,18,1,5,1,1,CV-141,4.2,4,2,1,1,5,3,2,3,3,2,1,1,1,1,1,5,1,4,1,3,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,786050.365,4477225.716,27.766,Cob,6704,0,0,0,3,6
12634,4,2008120001310,2,7,21,4,1,4,2,CV-141,3,3,0,1,1,5,2,2,3,1,2,1,1,1,1,1,1,1,3,1,1,1,9,14,1,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,71,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,786941.966,4476474.517,21.205,Cob,6704,0,0,1,14,6
12636,4,2008120001315,2,7,22,4,2,1,2,CV-141,4,4,0,0,1,5,2,3,4,1,2,1,1,1,1,1,1,1,8,1,1,1,1,14,2,1,1,NaN,1,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,787979.063,4474877.394,-2.472,Cob,6704,0,0,0,14,7
12637,4,2008120001316,2,7,23,4,3,1,1,CV-190,37.6,37,6,1,1,5,2,3,3,1,2,1,2,2,1,1,7,7,8,1,1,1,2,14,1,1,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,725606.578,4446990.063,940.068,Cob,159,0,0,1,13,5
12639,4,2008120001317,2,7,19,3,6,2,2,CV-16,0.4,0,4,0,1,5,3,2,3,3,2,2,1,1,1,1,5,2,5,1,1,1,9,14,3,2,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,71,1,4,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,748703.591,4431302.813,66.469,Sec,18725,0,0,0,9,6
12640,4,2008120001319,2,7,23,3,3,1,1,CV-10,33.7,33,7,0,1,5,3,2,3,3,2,2,2,1,1,1,7,7,5,1,1,1,9,13,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,754450.799,4441684.86,245.582,Cob,14165,0,0,0,7,2
12642,4,2008120001321,2,7,24,4,4,1,2,CV-151,1.3,1,3,1,1,5,3,2,3,4,2,2,2,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,748991.966,4432768.607,90.292,Pri,26842,0,0,1,14,1
12644,4,2008120001324,2,7,24,6,4,1,2,CV-21,1.5,1,5,0,1,5,3,2,3,3,2,1,1,2,2,2,1,1,8,1,1,1,9,14,3,1,1,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,738953.689,4437740.475,196.874,Sec,6863,0,1,2,20,6
12645,4,2008120001325,2,7,25,4,5,1,1,CV-230,24.5,24,5,0,1,5,2,3,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,61,60,NaN,1,4,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,738754.76,4408455.438,66.526,Cob,5213,0,0,1,11,1
12646,4,2008120001326,2,7,25,4,5,1,1,CV-195,9.1,9,1,1,1,5,2,3,3,3,2,1,1,2,1,1,7,7,8,1,1,1,9,13,3,1,3,NaN,1,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,714094.247,4443766.686,777.263,Pri,841,0,0,1,14,2
12647,4,2008120001327,2,7,27,3,7,3,1,CV-235,19.3,19,3,1,1,5,2,2,3,3,2,1,2,2,1,1,7,7,8,1,1,1,2,14,3,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,56,NaN,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,699970.744,4419485.678,611.46,Cob,109,0,0,1,10,3
12648,4,2008120001335,2,7,29,4,2,1,1,CV-215,8,8,0,0,1,5,2,3,3,1,2,1,1,2,1,1,7,7,8,1,1,1,9,14,2,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,52,50,NaN,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,720974.248,4421146.255,499.055,Cob,112,0,0,0,12,2
12651,4,2008120001336,2,7,28,4,1,4,3,CV-10,5.5,5,5,0,1,5,3,2,3,3,2,2,2,2,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,739752.979,4420151.958,84.067,Sec,37086,0,0,1,13,1
12652,4,2008120001337,2,7,29,6,2,1,1,CV-215,4.8,4,8,1,1,5,2,2,3,2,1,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,722405.424,4421487.121,571.927,Cob,112,0,0,0,19,2
12654,4,2008120001339,2,7,25,6,5,1,2,CV-190,0.3,0,3,0,1,5,3,2,3,3,2,1,1,2,1,2,1,6,3,1,1,1,9,14,1,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,739422.798,4438894.29,197.85,Cob,5592,0,0,0,18,6
12655,4,2008120001345,2,7,28,4,1,1,1,CV-10,1.8,1,8,0,1,5,3,3,3,4,2,2,2,2,2,2,7,7,7,1,1,1,9,8,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,71,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,741415.191,4417122.889,17.63,Cob,31157,0,0,0,13,1
12657,4,2008120001346,2,7,30,6,3,1,2,CV-195,1.2,1,2,0,1,5,3,1,3,3,2,1,1,1,2,2,5,6,4,1,1,1,9,14,1,1,3,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,707903.173,4422165.535,508.471,Cob,2469,0,0,1,20,6
12658,4,2008120001348,2,7,29,6,2,1,1,CV-10,35.7,35,7,0,1,5,3,2,3,4,2,2,2,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,755979.599,4443054.443,284.206,Cob,14165,0,0,0,19,2
12659,4,2008120001349,2,7,29,3,2,1,1,CV-10,3.5,3,5,0,1,5,3,2,3,4,2,2,2,2,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,740252.75,4418278.488,52.791,Cob,31157,0,0,0,9,1
12660,4,2008120001352,2,7,30,6,3,1,1,CV-14,8.6,8,6,0,1,5,2,3,3,1,2,1,1,1,1,1,7,7,8,1,4,1,9,14,2,1,1,NaN,1,NaN,NaN,,21,24,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,739288.541,4503553.367,770.449,Sec,1179,0,0,0,21,2
12661,4,2008120001353,2,7,31,2,4,1,1,CV-148,6.5,6,5,1,1,5,2,3,4,1,2,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,56,NaN,50,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,764302.541,4445107.101,60.161,NaN,0,0,0,0,6,2
12663,4,2008120001363,2,8,3,4,7,3,2,CV-20,40.8,40,8,1,1,5,3,1,3,2,2,1,2,2,1,1,1,1,8,1,1,1,2,14,3,1,1,NaN,2,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,727655.83,4434405.643,269.676,Cob,609,0,1,2,11,6
12664,4,2008120001364,2,8,3,1,7,3,1,CV-230,24,24,0,0,1,5,3,1,3,2,2,1,1,1,1,1,5,6,4,1,5,1,9,14,3,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,738431.641,4408827.121,62.932,Cob,5213,0,0,1,23,6
12665,4,2008120001365,2,8,3,6,7,3,1,CV-223,17,17,0,0,1,5,1,3,1,1,2,1,2,1,1,1,7,7,8,1,1,1,9,14,2,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,726766.424,4420617.104,543.672,Cob,413,0,0,2,18,1
12667,4,2008120001376,2,8,6,4,3,1,1,CV-14,16.1,16,1,0,1,5,2,2,3,3,2,1,2,2,1,1,7,7,8,1,1,1,9,14,3,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,738215.309,4509486.048,631.855,Pri,811,0,2,1,12,2
12668,4,2008120001382,2,8,6,4,3,1,1,CV-20,4.7,4,7,1,1,5,3,2,3,3,2,2,2,1,2,2,5,1,4,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,705902.111,4441952.569,625.472,Pri,18731,0,0,0,12,6
12669,4,2008120001383,2,8,6,6,3,1,1,CV-15,11.6,11,6,0,1,5,3,2,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,68,NaN,60,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,751259.681,4453689.603,299.439,Cob,5125,0,0,0,18,1
